reviewerID,asin,overall
A1A7KZU5NNDP3V,B0001AVZA8,1
A3HA0A92FVYHOF,B000062XFH,1
A1KP0IVWU0RQ0A,0792842499,5
A1YW7CQ4PCYBS0,6305812187,5
A3CHHSNAB2WXK7,0773343032,4
AEGR40GALMDJ4,B00005JMUK,5
A27KNXAROMSJ7A,0767824571,5
A2CT2SA6KFE8GC,B00000JQW1,1
A3EK2PV4DKJTD,B0002DB5OA,5
AE1JPFDKRWO6K,B00H1RMOI6,3
A3OSXG8BXIPAWS,B002TG3ACI,5
A1TTBKAI9Y0N7E,B0000039I6,1
A328S9RN3U5M68,B00064AF0U,4
A2F0NHT4W46F2L,B005S9EJ8W,3
A1MJMYLRTZ76ZX,0767821505,5
A370Z6I5GBWU44,B001UV4XXS,3
A2YQ5O6XV23543,6304697961,5
ARU2H2PYTNCAX,B000ZN802W,4
A3SP8WBIJMCMS5,0790705141,5
A23XVF23C7BHP0,0782002064,5
AV6QDP8Q0ONK4,B00JBBJJ24,4
A1ML636CFQSE06,6304500831,5
A3ILT4JMNKALSK,B001KNAI2Q,5
A3AWBJFYS1RO8G,B0001VL0K2,1
AOM78PGOLNQLS,6301973232,5
A1RXUJQRRD1YLK,B000VY1EYG,4
A3T6H846YFFH4G,B005LAIHAO,3
A3VPQLKGJO22OQ,B00B74MJOS,5
A303M4D2AJ1ORY,B0009WPM1Q,5
A1CS2NT2H9ENMT,B0019LY5IM,3
A1I9B4PSCDDWOO,B00004REFE,5
A2DDP69VU2TODJ,B000K2UW06,5
A1QJM67B7NF26Z,0780021312,3
A1UMI5FSL0253H,B0000CGV0P,5
A17HKLW51BRQS,B0000TPA0G,5
A2V29IO9JQQF5P,630025545X,3
AMK5M14G3J6KR,B001XURJCS,5
A24PA468O7ED7J,B0000SX9N2,5
A3RMANNZSNV8A4,B0001NBNIY,5
A1CMZJ18J1QZDG,B008220C92,5
A29L6GCDLVHLWF,B001G0MFLU,5
A1FX9GJBVAHPMP,6301971345,4
A3S6Z7A6SHC6KR,B0014FAIXO,5
A1NIGUK4M2ST8,B008D1RDM6,5
AFYDZTN0ZQTXZ,B007L6VMDK,4
A151EKNEJ2C6DM,B001PPGAIA,2
A1G9IV3IBW8WMP,B00004Y62Z,5
A1OEUZ95QMMLWI,B007IUEEA2,4
A2GPEV42IO41CI,B00003CY5U,5
A1O626RCX1G3J0,1415718113,5
A2XY7164O8EJ0K,B00003CWT6,5
A3UMY7W5AUQQH3,B0000844JI,5
ATOSQVSOA3D8Q,B0009X763C,5
A8ZMQ0YUB4CWV,B009AMANBA,5
A36Z35YGNRE7ER,B000FS9FGM,3
A2MUR7MC2LW5VS,B004IFYMWK,5
AAJKTOJP71DEU,630580740X,5
A1BOQ5HLD8OFDN,B00CQGLD9S,1
A1IR2BZ03MVOZF,B008LW25FW,5
A1FC0XRWZEXFP3,B00005JMXX,5
A30NFXK24GVIUD,6302884764,5
A17CM6LXZCYKRM,B00005JP96,1
A18P2DK777BQRB,B003EYVXV4,4
A2DYLP69KB1GZ6,B00005RHGK,3
A34RO0B2Z892WD,630577272X,4
A3J356L2ADK05Z,6305337144,3
AV8GEO6IYIOOQ,B007W447NI,4
AKYP06R981T5B,B004SGWYWE,2
A220FJEQNGMSRN,6300247376,3
A2LF15KLM8DU7I,B0089BSLFS,5
AEUDVM20AQCW2,B0007GP79G,4
A2LU1T2AL58NIQ,B00EO10IEE,5
AO0W2UP6721SK,B0000B1OFL,2
A1D2C0WDCSHUWZ,B00015HWX2,5
A302BK4VGJB1Z4,0800184203,3
ASRUZVEEKHJ2X,B004LWZW4M,3
A2QA8F87X8REG9,B00BWHAP4Q,1
A2DTVFTHLMI8P2,B002DY9KRK,5
A1DAOL3NMHEPLS,B00005JNTI,3
AMWL7XIWIPXEZ,B001RXB4H2,5
A1ALSICU60OT29,B000Q66Q2O,5
A37OOQQLMMKYR8,0764005707,3
A1IRFAUJUS0IWY,6304698801,4
AEAPGAG8DXQLT,B0021L8UO4,3
A1EAH69BFWEDHY,630027148X,5
A2X51ZGLR3TDPP,6304288433,4
AF0GBKMH1FLFH,B004G6009K,5
A7CPA6L23CSB4,B00005JPXY,2
A8BRLJSUJSENQ,B000LC4C0Q,5
A1U4TMA5J97RMC,B008KEQM2S,3
ANTVU2K3XVMK3,6300214540,5
A22RY8N8CNDF3A,B000069HXI,5
A2W4E4VWOSI3W5,B00003CXKC,5
A3V6GWEBJC7BM7,0800179609,1
A284YU1EFY79TB,0788832182,5
A2E0OHCA156UYR,B0000844JY,5
A2L46AZHPG7VCT,B008JFUOWM,5
AO8Z73QU8887A,B000VDDE1I,5
A1A5WGOC5LWERV,B000SINSX0,5
A2HU94KJ4SUFR0,6305286566,4
A370Z6I5GBWU44,B0013FW05Y,3
A3VNRTJBVX639E,B00BB67UNW,4
A12KG1WB97PFC7,B000JMK6JO,5
A3KO4IGP2ALW63,B0068MNNOE,3
A1XMDCDWXQTB5V,B0012IXBKA,5
A1YB29BIDULEYE,6300270122,5
A23OLFTIJLNJM4,B007X6ZRMA,5
A273Q54RS1S97M,B004EPYZCQ,5
A3GQ2R6MBOORGL,B00004W9BW,5
A3W3BY7AJB4OKR,B000AOEPTS,5
A18BSRNI42D3HD,B00466H37M,4
A385S71NHPB5XB,B001563HYO,5
A316P5X2VOAJIR,0767823990,5
A3OEM4IDOZ9PWQ,6304112254,5
AZZFRAVW4CR5I,B008220BLG,5
A2DKNS5CV1FS6W,6305013608,4
A2Z0N97PXOADR5,B000SBAVIW,5
A13E0ARAXI6KJW,B0015OKWKI,5
A153NZD2WZN5S3,630178541X,3
ADKZOXAOV8EXD,B001DB6J82,5
A1X4G917R33UD4,B0009XRZP6,2
A2PMOI8BPHP3FF,B003FSTN70,5
A2OM4WTE8QQO67,B009AMANBA,3
A93FF9MNSOIZK,6305133514,5
A113EXY3MASTGG,B00064AE0G,5
A2R6RA8FRBS608,B000005XPV,4
AD0PJCYBU92LL,B00BEIYN9Q,5
A27FYYS44LH7KD,6300251004,5
A1DK5AZMXS1QA3,B000K7VHNW,4
A16KG834G4B0AK,B003DWS04U,1
A9KAY47NCPQS,B005DXCOKS,5
A10LILU7QEJPEA,0792838513,2
ANXFFK9WAHFMX,B000KJU13C,5
A1ZAN7KBME97B3,B008VNIAE6,4
A2Z7TU96G2WB9B,6300181472,4
A2NOZB6VZCTOI4,B00005PJ73,3
A3HF0S0ATAEQFC,B00DL47KWI,4
A27RJ30RN5K9MX,0790733420,5
A1L4JT3B0GRK01,B005JJSGBW,5
A2G55QWF2URRIE,630141277X,5
AONWLNNMPR5HC,B001GCUNZI,3
A1P98DMX8YUSNW,B003UESJME,5
A344UAY8CWTXOI,B001CQONMC,4
A16XQOCHVXW5LO,B00006LPH9,1
AX5ZFU92MGAZB,B003EYVXSW,4
A1I8L4RVLMM54C,B002BVYBJW,4
A6SNPQHNH83II,B004X2TYEY,5
A3IMZHZ6D69N8N,B0001ENX5E,5
A16XRPF40679KG,0780628799,4
A1XI9S4UOC4T2L,B000053V7A,5
A1O5ZPBUQVNYMG,B003EYVXV4,5
AWQJS6EDMTAX1,B0000A2ZTZ,4
A1M9DQDGE07Q0U,B0001CNRLQ,3
A26HFSVLAGULIM,6300184234,4
A39QJHWQZCQQRT,B001U84ZE8,5
A113N0G6REXOAX,B00019PDWK,5
A1RWM6MX6A8W0L,B00BPRI6WG,5
A2LY80X4P9WNMS,B00F37VHPM,5
A3S09P6KFQEOPU,B00BHWG1AI,5
A37S3ACL57LN62,0790743132,5
A2CU70P8FJSS54,630354195X,3
A3JSL2ZO3OW2PS,B000BI5MQI,2
A36YHO2V2YYY7U,B00008DDXE,4
AO8K20HRDNTQ2,0790733226,5
A2U019BJGLQWSI,B00AQVMWD6,5
A2NW8LMRJD871W,B0064JV4LU,4
A5W22BHMUG1N9,B001G0MFKQ,5
A1WTL5M5PD6ZBV,0780619552,5
A2ZLDW7M4DU54A,B0007GP70U,4
A1R2ONSLAI3M2X,B0001Z52Z2,1
A3T6M8P103JWE4,B002JVWR4A,4
AX99GEZ8GK6C6,B0039ZF864,3
A7NRL3R5C0AL4,B0001BKAEE,5
A1GN8UJIZLCA59,0790732181,5
A337MICONX8T2C,B000LMPNO0,4
A1O6KXMHZ8HZJQ,B00AMR5FGA,5
A2G9JJ0EI0JVIA,B0009WPM1Q,5
A2IU2BSVWQLKJ7,B001TH16DI,5
A32EDSKLEUZ3Y7,B0000UJL8C,1
A2KFKSMK9KRKZ4,B00008NNPK,5
AJKPN1A71K1PA,B00005YUP5,1
A2YP1HYB6Q0JEQ,6303212263,4
A1X7GDB6TMWW7Z,6302656125,2
A1WB2RF97TFPPB,B005S9ELM6,5
ACJVGDN8G386P,B00BEIYHO2,1
A3D6TFYRMIV3ZL,6303111564,5
A21H66GD76DJTG,6304457359,3
A520MCDS0XHID,B001OQCV6A,5
A2CEX7784M8YSU,0792842111,5
A3AEQWXRLJ4D5E,B003P3PQLM,5
A3Y6GNHCOER58,0780022181,3
A33RN6T49VEFUO,B00BG474DK,5
A3NNYWY5HZT06L,B0007YMWGY,5
A63CJ9V3GT1MI,B001L2ZSKS,5
A3X3V1QTS464Y,B0049IHWYG,1
A3IKBHODOTYYHM,B00005JLSE,2
A3B9Z2K0I7MXTP,6301586042,4
A34HL52AN3IZ50,B007BMIG6U,5
AS77LVLUSX18R,078062565X,5
A2TIPY25UN6ZWM,B00H9KKGTO,3
A3GBULTIVS4LNA,B0000C0F8Z,4
A11XKY4EIU2KNR,B00005A1T8,5
A1AISPOIIHTHXX,B002VPE1AW,4
A1ZL6O24VXF0I1,B0077PBPGO,2
A314LCGWS08QFM,6305203512,5
A3M1I2T9B2B2OW,6303149200,3
A1IANEBSMVGHS9,0788828126,5
AZCDCO6KK2T81,B000M5B98A,1
A1TXGCICKZGDYC,B003Y5H4ZC,5
AMU1TZ7VWLNLR,B002FOQXS2,5
A3N2TUIWQ9RK03,6301691687,5
A1B1QMGK8VYG80,B00BUADSMQ,1
AD0J5KK4WQXNS,0792101324,5
A25GS7DFWENY7S,B002ZG976U,5
A2UE103KUM9WA9,B001TIGFEC,5
A23XVF23C7BHP0,0792837592,5
A1YEPFLLH42OU1,B00003CY5C,4
A3AZH0OO0GUAI3,B00DL47UE6,5
AG59IF3K0SM9T,0792839722,4
A33MZ2O4602Q06,B001QLKI18,5
A2JDYUSI2RILEB,B0034G4P80,4
AWPODHOB4GFWL,B00005YU41,4
AEQ51LLTOGJZO,B000IONJP6,5
AJRFZ0VZ0LD26,B000OHZKHM,3
ALASEBO7GCFAD,B000AA4JKW,5
A3TY1C8ZHY5THP,B00005JP9X,4
A1LBGXE29GG1IR,B00BAXTYBM,5
A35VJC424AGADX,B0095HHM78,5
A25QPWYTCOWFOS,6300183467,4
A1H1W3BEK2MOP2,B000AM4P9K,4
A2YMJXN9LULYAB,B00H9LHVHI,3
A3ROHD0EYG8MO5,B001FB55J4,4
AQBLSVM99KLKK,0782002064,5
ATP9LYGM6D3RO,B00008R9KR,3
A6K3CPWTJCAS8,B0002ABSR2,5
A2SEBG4SYLTUN7,B000AYEL6K,5
A1AVFXU0VWYP69,B002ZG982S,5
A7KEZEJNVG0MU,0790732246,5
A2FPDWTD9AENVK,B00000K0E2,4
AVSM66QEIPWUK,B0001I55MO,5
A3KE0FUSE34YH8,6305363005,5
ACIBQ6BQ6AWEV,B0053O89WY,5
AMTEOEDLLOKCV,B0001KL5IU,5
A2UPBNW8VV1PXL,B002CAWNDS,5
A2XXV9HF169LCF,B00005JKZY,3
A2GGC6IXS5NB2G,B001VFM0ZG,1
A2TXR85WQLE32N,B001GKJ2DE,4
A1T6R772Q80FW7,B000BOH8YQ,5
A3254KEC94J8XK,B0059XTU1S,5
A2SGR7LE899LGG,6300214826,3
AU0FHYE1IT05S,1415711534,5
AHBPBSMOYZRGW,B009934S5M,4
AQ990HW13DP08,B000ZN71GS,5
A1SFK7DSJZJNG9,B000OVLBEO,1
A1B7MH0MB7GJ7O,B003UNG8H8,5
AQ8NKLI4NGC67,B008J691HU,5
AU8552YCOO5QX,B00003CXRP,2
A3HM5NEVKZ3JGM,B00005JNIS,5
A3FUR0E17Y2SXL,6301278410,5
A1L5FQ4OWCFL99,6302038308,2
A3HI2HBUS8MITB,B000H6SXSI,4
A1O8U0FEBTGRJP,0792841840,5
A18LMYMKHT65PO,B005LAIH2W,5
A3H1CMETRFRMHD,B008G33O0G,4
A2JI0E1SF52EO1,6300215806,4
A1TK6R2JSC97HL,B00000JZIM,4
A3202C86H3AD1V,B00000G0AJ,5
A26494E3FUO1CA,B000CEV3MI,5
AT3PTE6N9BSPO,B000GUJYQ0,1
A2JMIOAVBGLAJP,B00000JMQC,5
A7RAVFS10BUZ1,B002NN7EYM,3
A29R1ESXMAASEE,B00005JPA6,5
A2YKADCJME4FSW,B00005JPI2,4
A1J8IYEXYTUXMQ,B00005JNJV,5
A3UUMD2SL54VW5,B00BJ4CDJW,4
A9RNMO9MUSMTJ,6303257720,4
AFITDZEWKJKAM,B0001MDPIG,3
A1JOLZBTDQXAE1,B000BDGW4Y,2
ADYFW9CE11ESR,B001FB55H6,5
A1N8ESVZXAEQSI,6305123616,5
A23NBTUEOJQ15X,B003L77GI8,5
A3KKM0T1KY42HA,B000BTJDG2,4
A3AJZFUF87LI0Y,B00005QW5Y,2
AU2DAD4WD5Z0C,B001GQ3ED2,5
AGEIT17HENDIS,B009NNM9OA,5
A2LW5AL0KQ9P1M,B00005JL99,5
A3LH77PBDFEO3F,B001PPGAIA,3
A384WBGX6GCT78,6303985394,3
A1OXH6BF4LJEVH,B00461VOPO,4
AUNLFLVUJP8R,0792157850,2
A1FE06N5A77K8W,B00005NP20,2
ASQ26ZYD2N45D,6302088607,5
A1XFKWAR5STF0,0790729628,5
AWX8TIXJV5T2G,B002ZG98UA,5
A1NI0VOVXZBM7Y,6300180263,5
ADWQPR0LJD4J,B007I8KXJK,4
A2KWQ64TRHB3YH,B004IFYMWK,5
A2AK7ZFKW08HID,B005LAIHW2,5
A2HUYUQM5S1SRZ,B0051QS1OA,5
A38B1TAM6HZOXA,6302878616,5
A1U5279S68L0XL,B000E6V0BI,4
A3LXKO2S6G2DBI,B00005JMEW,5
A1VGZ7WQTBN5RG,B000NVT0TI,3
A1TSIKH06EVZQH,B0012DUT3M,3
A2FB55B0O5EMAE,B00G0PXU4M,5
A2Z28WKY1LHBKY,6305962987,5
A3VORIYS9RQ2KK,B00HLTD3ZW,3
A2FGKFM9I5H1HB,B000GIXLVQ,5
A3IHJZ22RTXMLR,B001NFNFMQ,5
A2LWA7NVC9FEOL,B000DBHX4M,4
A21L7VA2OGEUC9,6301398912,5
A359H5AEE3LCZL,6304490135,4
A2QA7A9145KAUC,B00005JPNY,5
A182VTJIIEVM37,B002BWD75U,5
A2EDZH51XHFA9B,B001TMDXT8,1
A3M5O6UHXO9IBU,B00003CWQ2,4
A1NV8HZTGKIPXQ,1558908498,5
A35Q36CDGMSKZB,6300214753,5
A16CZRQL23NOIW,6301802411,5
AW81M5ZWBH85F,B000N8UXT2,5
A3P36R9LOMW1CK,B000GB75CO,5
A161HQHHF1IJID,B005LAJ22Q,5
A3KJ5PP49UTGB8,B00020BVYW,5
A1G1V925TSU7T8,B00008J2HC,5
A3SJSNS9LW981O,0792837207,4
AUF6FDVDLET0W,B002ZG971U,3
A2KEVRRMF6BPXJ,6302491940,5
AXHCIHVT92GYF,0792840984,5
A1O3WRG3SQCF1A,B000WFW12S,5
A2W00XKTTF1G0Z,B00F37VHPM,5
AG421YGQ8EK7Y,B000054OU1,5
A3LXKO2S6G2DBI,B0000CERP3,3
AQ01Q3070LT29,B00005AFQ9,4
A2VIBW6JFZ10MQ,6301649737,3
A4QVHCWC1RD7D,B000BBOUCC,5
A2ZIGE5Q16OEQ1,6305078246,4
A32ZOSZVX052IJ,B00006L924,5
A18BD98SU49UB7,B00063MAXQ,5
A9AA6DFHYP7Q3,B00005V4XF,4
A2UCW32I8QPJ51,B004XCM89M,5
A12IDQSS4OW33B,6304196784,5
A3AV1LQH5E9R4H,B00CM3HVFU,5
A16QODENBJVUI1,6302888204,5
A3H4ADRRW3PQUC,B00005NKW0,5
A3373I4II32NA1,0783208227,5
A1E81G9S3PU345,6303929338,3
A24VX2MY56W0YG,6303307914,1
AF96ZTW05VRTZ,B001450KCS,5
A2R6RA8FRBS608,6302798477,5
A2XFTN0MZUKAJB,B001957A2Q,1
A4TDD8190ON0Q,B005TTEG5W,5
ABN5K7K1TM1QA,0792845692,4
A2HPUBAJYTJKLP,B00005RD3W,4
AG42CYU5P8NVQ,B00008PC0W,5
A2K3UTNW0783U6,1567301614,5
A3T6ZQ3HLH37O,B001JGK4BO,5
A1TEMNM9ZEOLJ6,B001662FK0,5
A3S3R88HA0HZG3,B00188M5TM,5
A28WTVMZ0QE2HU,1608838137,5
ATS413TZJM477,B000CELOV8,5
A1CESQQ8DDJE4I,B007MDB548,4
A2LQAYXOJD0TEP,6303360009,1
A2WCRX5OQM6FED,B001RP975G,2
A1JJ667XRY3KBM,B0019K4YT8,2
A1345VRK5MYG7,6302148677,3
A2EPVK7MO9I1Q7,B002XTBEDI,4
A1XQR2DATB44B3,B000056C0N,2
A12RMAJXRPQWTY,B0012QCZ5O,1
A25LSNKTK8W9O3,B00005JMYC,5
A2OZBJ58CML9OS,B001B9ZVVC,4
A2MIL73EHPB15E,B004X1Z14C,5
A229M0B0Z1754S,B0009ML2KQ,5
ATXO4UA7N1HDC,0780622561,3
A3OXHLG6DIBRW8,0783225768,5
A1L8HRCM60W0W7,B00005JMET,3
A1MWAQCQ1G3CL3,6301005740,4
A1L75ZQZZ4F2VX,B00005JOJR,5
A119C143APIYM,B001APM412,3
ANCOMAI0I7LVG,6304458932,1
A2IOEAT7TJLOZL,0790729997,3
A2BLHPNPJV6495,B004NSUXHU,5
A1QDTMOG8ZG8P0,B0053O8A46,5
A39GW5CBWTIWAZ,B00007G1YP,4
A328S9RN3U5M68,B003F1WA7C,5
A1AODO5VALHRSL,B00HW3EI3I,1
A1XT8AJB7S9JJG,B00DJYJWVW,3
A2SW6J1SIBA2AK,6305499071,5
AI69U88HXU9LC,B0002YLC3I,5
A2E1EFNIZL2FVA,6305300887,5
A16280G4A02REI,B004LWZW4M,5
AH3Z3AT4OI7WF,B0067EKYS6,4
A3TNM3C9ENUCFW,B002IT5GDC,1
AS9K2E5I30D3G,6304861702,5
A12A8LU93A132U,0792139771,4
AHS680SHZ36GP,B000VBJEEG,5
A3C2U81W8W7IH9,B00005JPLW,5
AMNLUJEUNGC8R,B000EZ8ZRQ,4
A2SLIV8KOEOSBJ,B004ODLUGM,5
A3L8R6HQ8JGMKK,B000GBN186,5
A331OF34UX4Y1K,B00005JM9Z,1
A35YWA2V4QHOJ3,B00003CY41,5
A36FRBJ4QO0RQ3,1419838830,5
A26TY6GCGBF5HT,B00A0HT99G,4
A3PWF2AQ5XYALW,6302685141,5
A2YRSGEL0NO8S3,079074676X,5
AI48X7SYUXI6K,B001KNAI2Q,3
A1906RZITWT2K2,B00003CXP9,2
A1RIX4O3ZRFIYX,B005BPTLIQ,5
A1QJEI2S15711P,B002RD55JE,5
A1J2NY8WN0ZQSR,6304812817,5
A2UBSGFCP2QFNV,B003ND0ATC,3
A3AXHKL6GMLJ4P,B008JFUNHI,5
A2H0T7MSR2LK45,6300215695,5
A1ORZ2ZH5MIZCG,B00004RFF8,5
AZQ6PYDEJQJEF,B00080ZG10,5
AHYB8KRUGQFHL,B00006JZI2,5
AIKGPO3AQW1NK,B001CQONOA,5
A25MZ7A5A4I6Z5,0783227922,3
A1OXSBQA7Y0QEG,1404993169,4
A2CPROK4QJ30W4,0780618068,5
A1H7Y5XKPGT0OS,B0011QC9E2,4
A50ZGWCM3RXW1,B008MZJ2GI,2
ATXL536YX71TR,6302645891,5
A1GBEG4DK50DAT,B0009YA3OA,5
A2FTONQP9YG04L,B005LAII58,1
A3SP37JLGH5KFY,B000A6T27G,3
A17OA1DWOLKNS6,6305286566,5
A39XC9ME16JRK5,B002XAZ87K,2
A2JVB5VQLOUNAB,B00006HAZ4,5
A2JUQKAELBG4MI,B000006FY9,5
A2XYBC4PLEQFJ1,B008N3E034,5
A2WZ1B92F81LJJ,B00A7E8PA6,3
AMB4VOUKOFYJM,B001D2650I,2
A13B8UTGS5I9GR,079284355X,5
A6XI10G54YAJY,B002BWP49C,5
A293HA28PN3VO4,B001IDZLCK,4
A2PXP8UMMDAGPM,B001G0MFIS,5
AF5B3K4SX0KHX,6301966554,4
A2ZXCWUWXLVK6I,6304411480,5
A16LBSWNQRS292,0800135954,5
A1FYUCCC8CX1E0,B0007KZQAW,5
A1Y92XEKKBS93K,B004UXVDJA,5
A2FVLYFKJSV1WJ,B0018AQ2RG,4
A1RL1L9NY5LLBS,B003O68AA4,1
A82MLYSUUU3CF,B000068MBI,2
A1LRC2T7SFATJC,B00030A5J8,5
A1SJSORHCD1UAL,B000P5FH2Q,5
A1A3T2KJE8R71U,B0000639GO,2
A1VGVMUOI5FHTE,B00003CXH0,3
AXXLISID4UJK7,B0023BZ65S,1
A1NIPHCQHQ2LYY,B00H7KJTCG,5
AHJF1J9I4LYVR,B000R4SMCW,2
A7CEP1AKDJXFO,0783225199,4
A3V9WAOTC14KNU,6304509103,3
A1A81JT1S97KLV,6304813759,3
A3B1HU0PO77B3O,B0001XAPX8,5
ALY3TZZ2J9T4O,B00061QJ58,5
A3VIOCJZ22JZXT,B00D2CYU2W,5
A21BDIQSB3LEUY,B0009I8QGS,5
A3E6UYJSPOWAI6,B00BEIYPN0,3
A1KKGUI8WSEBZ4,B00000F4ZY,3
A122V5E39HOBVT,B00CS7PI1E,2
A1TK6WNUIAEQRU,B000E8JNT2,4
A5JITWDKTYZOA,B00018D4XG,4
A2T7TZBOTP68C7,0783113943,4
AQP1VPK16SVWM,1558806768,4
AD8AKOIDYISW8,B00429C1VQ,4
A2A2YGCSWWAF13,0780020723,5
A1R5G8WBS2BRDP,6305784078,5
ADAR46WMJ3UKR,0780623614,5
A3KDCEA4KW9WRR,6305949557,5
AEM0D3OFOR9RQ,0783241607,5
A38ZB169IU9XHM,B000P5FH7Q,4
A1JMR1N9NBYJ1X,6302482712,5
AVA52NIN4CWKK,B001FB4W0W,5
A230PPNNJYJ6HR,B0047HXMKC,4
AZPKUKOI1WLD9,B001Y8DJVE,5
A3RXXL1V5LAZX6,6302906652,5
A1UCBODTKULLN2,B003Y5H524,5
A30ZHC0AUR04LF,B005LAIGOQ,4
A1VYZE8SUYU9B9,B001DZOC46,5
A3AGDWDXYDAE39,B008220AGC,5
A2YXMN40D7WTGP,B00005JL3K,3
A3KOWOXEUEHJX8,B0001KL5IU,5
A3C00N4UHA5XYX,B001DWNU24,1
A9AGAF00QB28K,6304502362,5
A3M7X98D0N1NQ9,630408434X,4
A2AFOJI8Q3Y8Z7,B001NCDFTW,1
ACZQ0BRC6T67A,B00009QG7O,5
A1XEJIV5GEH59B,B001SGEUYW,5
A9SUM8XSSVPA1,B004LWZWFQ,5
A1GQQFTPA23Z1O,6305066906,5
AUSSRX64GG0BS,B005S9ELM6,4
A11Y478PJDW2QV,6303234844,5
A2B73CL3QSYWLB,0784011206,4
A3U0X1M2VD7OM8,0800179501,5
A24RD6PDTPU6T3,B0009E32TI,5
A1VJKR0G5K4UVG,B000KLQUMG,4
A1V6XL89Y7QH1C,B001TH16DI,5
A2QU4HJOIRNZ1M,B004EPYZCQ,1
A22WFA4D15L76M,6305512094,5
A5PSR59J92XHV,B00DZP1BZ0,5
A2TZX8SO6GEAHF,B001JFZ27Q,5
A3H9JSM1SUTE4O,B00JAQJMJ0,4
A2XGBG4JH47FPG,B002TG3ACI,2
A8XB7D1PJWPS4,B002RD55JE,1
A3KB1H0S7T6JX1,6304481691,5
A1FQM487AG5NTI,B002N1AEY6,3
A2169QCESH3QDF,B000A59PMO,5
A3U4700PTJAARM,B0016Q2D5M,3
AJK1CQJ7OBG1A,B0037E8HNS,2
A1H0VV8K7QDHRO,B008JFUUIA,5
ABNEQ4TOC4SCV,B00005JMSD,1
A1H3TMVR3GMSE1,B00005JN0T,5
A356TJCTCLDN89,630222716X,5
A2PKYXHNT9F0E9,B00005JNDZ,4
A2KD62P971YDYL,B00068ULLY,3
A2O4Y2LK8VX7YP,B0009IW89O,5
A1PL7QILVQV3IF,B001B7CNZQ,5
A28B47KE7UJDZH,6302574536,4
A3CYFDQZH4H5GL,0767802659,1
A3NLJZI5NEOT0K,B004A8ZWVK,5
AVWWFK3FZDEL2,1415723346,5
A2YLPKXKPHGQ2S,B0058YPKIA,3
A8ZMQ0YUB4CWV,B00AF6B22E,5
A431QOZ5JH0SR,B000CS45AG,5
AFQWK93SI2L3L,B0052T1EBS,3
A3A5D1GXEVSVSX,6305076154,5
AOBLOMCV2SG2T,B0007LPDLS,4
A34K242A7BF3AT,630572282X,5
A36CDL5X03Y8IM,6303047564,3
ATP9LYGM6D3RO,6300146030,3
A2TG14LBXN4UKG,B0006SSOUO,5
AV697X3QWQLQI,0783116934,5
AHYQ6DTMDBNRZ,B008EPKWQU,4
ATMFK4JH9AET6,6301015304,5
A12914KY8NGFJT,B003R0MEOA,4
A3VKSMT3N8TECH,B00IEXX4W6,3
AOZGOFPVAUMTB,B00A9YBW0Y,4
A2F6S5C738ZANF,6300218031,5
A3QIW6ULPIPM2V,B002VXEC26,3
A2WSI8HOWHFDOT,6304935811,5
AJRZ98VIOES0U,B0090SI56Y,5
A6FIAB28IS79,079283755X,5
A1FT7QFKNHL9DT,B0001WTWDI,5
A1AKVA0WE49XGA,B00003CWMH,4
A3F9G9G8CJGJPO,B0007WFXNU,5
A1DAOL3NMHEPLS,B000BHZ2BO,4
A3ESD5FA6HNLUE,6304329008,4
A2G4I16UFXMW1C,B0007PICAI,2
A3BH1XS7OOCBW,B0006JMLAW,1
A1AO8C4IZ413S5,B000XXWE0I,5
AETU6WZAUMX53,B0077PTWZK,5
A38ZTUNQJVGP6S,6305229449,5
A19YT97IYC101S,B006U1J5ZY,4
AIRMPS9O9RXV7,0783219105,4
ABACCBY5ZJUA0,B000BC8SXS,5
A24MFKJNHJDVZF,B003498RCW,2
AU9C08BG1WURS,B0038M2APA,5
A2ZH22C3D06W8Q,B000WTLDPU,4
A2JJRAI7WJ3W64,6305841985,5
A23M9C2Z24YO80,B001K9OXEO,5
A2MXCBZ64LF8I8,630575067X,5
A1H1BUM6QZ4ROZ,B000067FPE,5
A2JXHZQHQOBIYG,6302023777,5
A2AA68G2KRERFR,0790736055,5
A6H7FJYGLF0R4,B005LAII3A,3
AD8G6JC492GZX,B00005JLFV,5
A234HA12LPZZF,6304234635,5
A1LMBOI3T91P87,B000GUJYZQ,3
A196IMI8WKWDFK,6300183513,4
A2B3Z2QHW3V35S,0792834976,5
A2V29IO9JQQF5P,B002ZG98LO,2
A23VTC6VKNFZVE,630024685X,5
AL2NCO8R64NJ6,0784010188,5
A2SCT1OAQIHGYB,B00005JN2B,5
ABO2ZI2Y5DQ9T,B00005JNQG,3
A2FI3IJB2W4YJB,B001NFNFF8,3
A2QWF2BJ2FM4R2,B000000T01,5
A1YTSPWUVS1J42,B0045EH4SS,5
A2XR3JNKBZITS1,6302120608,5
ANHNKOC4737K6,B004EPZ01G,5
A18A3UVA3GXTN4,B002VECM4A,5
A2IUBZNX33VGHR,B00005K9P7,4
A2PMYAF4SI6O3Y,B00015HVI8,1
A2NBOL825B93OM,B00007G1YQ,4
A1ZZ2EB6FCY8MW,0792833759,5
AC8310YO68YY,6303091954,4
A2ZCD6KO2YY9IZ,6301647734,5
A3NCRVMZF82MXO,B00B52F278,5
A3HU30P8YYXW1S,B001MYIXAC,4
A14KYJDS8EIADE,B000K405CY,5
